utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000019-fn000037-139.9856-142.2166,5,substitution,je,2,dier,4
n000019-fn000037-142.2166-144.4044,3,substitution,betaalt,7,betaald,7
n000019-fn000037-144.9669-147.6570,0,substitution,ja,2,jij,3
n000019-fn000037-147.9896-149.4898,1,substitution,ja,2,je,2
n000019-fn000037-149.4898-151.5879,3,substitution,spullen,7,spellen,7
n000019-fn000037-15.1741-17.3661,0,deletion,nu,2,<del>,<del>
n000019-fn000037-15.1741-17.3661,1,substitution,de,2,nodig,5
n000019-fn000037-15.1741-17.3661,2,substitution,vlogende,8,volgende,8
n000019-fn000037-151.5879-153.9963,1,substitution,zoals,5,zwols,5
n000019-fn000037-151.5879-153.9963,2,substitution,één,3,in,2
n000019-fn000037-157.4868-159.3714,1,deletion,kun,3,<del>,<del>
n000019-fn000037-157.4868-159.3714,2,substitution,je,2,konia,5
n000019-fn000037-159.3714-160.8229,0,substitution,verstrun,8,verstreen,9
n000019-fn000037-161.5501-164.0291,0,substitution,via,3,ziet,4
n000019-fn000037-161.5501-164.0291,2,substitution,brievenbus,10,privébus,8
n000019-fn000037-164.7296-167.0419,1,substitution,je,2,ja,2
n000019-fn000037-164.7296-167.0419,3,substitution,brief,5,prijs,5
n000019-fn000037-167.6890-169.8680,0,deletion,'s,2,<del>,<del>
n000019-fn000037-167.6890-169.8680,1,substitution,avonds,6,avance,6
n000019-fn000037-169.8680-172.7748,5,substitution,doet,4,duurt,5
n000019-fn000037-17.3661-19.7402,0,insertion,<ins>,<ins>,tekst,5
n000019-fn000037-17.3661-19.7402,1,substitution,teksten,7,in,2
n000019-fn000037-172.7748-174.8956,2,substitution,brief,5,bruif,5
n000019-fn000037-176.6247-178.8846,0,deletion,vlogende,8,<del>,<del>
n000019-fn000037-176.6247-178.8846,1,substitution,dag,3,volgende,8
n000019-fn000037-176.6247-178.8846,2,substitution,aan,3,dagen,5
n000019-fn000037-181.7970-183.9614,0,insertion,<ins>,<ins>,prijzen,7
n000019-fn000037-181.7970-183.9614,1,substitution,brievenbus,10,bus,3
n000019-fn000037-183.9614-186.1472,1,substitution,je,2,ja,2
n000019-fn000037-187.3531-189.7471,4,deletion,je,2,<del>,<del>
n000019-fn000037-189.7471-192.2132,0,deletion,ver,3,<del>,<del>
n000019-fn000037-189.7471-192.2132,1,deletion,schil,5,<del>,<del>
n000019-fn000037-189.7471-192.2132,2,substitution,lende,5,verschillende,13
n000019-fn000037-19.7402-21.0903,0,substitution,voorlozen,9,verlozen,8
n000019-fn000037-192.2132-194.4133,0,substitution,soorten,7,zitten,6
n000019-fn000037-192.2132-194.4133,1,substitution,en,2,in,2
n000019-fn000037-194.8761-196.4916,0,substitution,je,2,ja,2
n000019-fn000037-197.0411-198.2978,0,substitution,allerlei,8,alleen,6
n000019-fn000037-198.2978-200.1873,0,substitution,dingen,6,dagen,5
n000019-fn000037-198.2978-200.1873,1,substitution,gebruiken,9,gebroken,8
n000019-fn000037-202.9306-204.2971,0,deletion,één,3,<del>,<del>
n000019-fn000037-202.9306-204.2971,1,substitution,gemeente,8,en,2
n000019-fn000037-202.9306-204.2971,2,substitution,is,2,gemonteerd,10
n000019-fn000037-212.6721-214.0094,0,substitution,ambtenaar,9,amputeren,9
n000019-fn000037-216.4993-218.0162,0,substitution,centr,5,center,6
n000019-fn000037-218.6474-219.9562,0,substitution,centroleren,11,centrale,8
n000019-fn000037-224.0039-225.9510,1,substitution,gemeente,8,gemengte,8
n000019-fn000037-225.9510-227.8393,0,insertion,<ins>,<ins>,hoe,3
n000019-fn000037-225.9510-227.8393,1,substitution,houdt,5,deed,4
n000019-fn000037-228.6455-230.0567,0,substitution,schoon,6,schoen,6
n000019-fn000037-231.7523-234.3751,1,substitution,setraat,7,straat,6
n000019-fn000037-235.5660-237.5206,0,substitution,fiets,5,fitz,4
n000019-fn000037-237.5206-238.4828,0,insertion,<ins>,<ins>,fitz,4
n000019-fn000037-237.5206-238.4828,1,substitution,fietsbaden,10,baden,5
n000019-fn000037-24.9023-28.6553,0,substitution,veel,4,van,3
n000019-fn000037-24.9023-28.6553,1,substitution,nederlands,10,nederland,9
n000019-fn000037-242.4696-244.0669,1,substitution,boemen,6,bomen,5
n000019-fn000037-250.7090-251.9636,0,substitution,vlodende,8,vloeiende,9
n000019-fn000037-257.0405-258.0768,0,deletion,voor,4,<del>,<del>
n000019-fn000037-257.0405-258.0768,1,substitution,veel,4,voorvul,7
n000019-fn000037-258.4894-260.2655,0,insertion,<ins>,<ins>,dank,4
n000019-fn000037-258.4894-260.2655,1,substitution,dingen,6,je,2
n000019-fn000037-258.4894-260.2655,2,substitution,moet,4,met,3
n000019-fn000037-260.2655-262.1986,0,substitution,in,2,één,3
n000019-fn000037-262.6933-263.7242,0,insertion,<ins>,<ins>,bij,3
n000019-fn000037-262.6933-263.7242,1,substitution,beile,5,de,2
n000019-fn000037-266.0029-268.2017,0,insertion,<ins>,<ins>,be,2
n000019-fn000037-266.0029-268.2017,1,substitution,bi,2,before,6
n000019-fn000037-266.0029-268.2017,2,substitution,bievoorbleet,12,blood,5
n000019-fn000037-268.2017-269.6193,1,substitution,'t,2,uit,3
n000019-fn000037-271.0695-273.1728,4,substitution,'t,2,uit,3
n000019-fn000037-278.1322-279.8891,1,deletion,en,2,<del>,<del>
n000019-fn000037-278.1322-279.8891,2,substitution,moet,4,in,2
n000019-fn000037-278.1322-279.8891,3,substitution,je,2,muurtje,7
n000019-fn000037-283.0857-284.7019,1,substitution,bruut,5,broertje,8
n000019-fn000037-285.1732-287.1397,0,insertion,<ins>,<ins>,ja,2
n000019-fn000037-285.1732-287.1397,1,insertion,<ins>,<ins>,ik,2
n000019-fn000037-285.1732-287.1397,2,substitution,je,2,kan,3
n000019-fn000037-285.1732-287.1397,3,substitution,kunt,4,het,3
n000019-fn000037-289.9199-291.0605,1,substitution,dan,3,doen,4
n000019-fn000037-29.1256-31.1131,0,deletion,vrije,5,<del>,<del>
n000019-fn000037-29.1256-31.1131,1,substitution,dag,3,vrijdag,7
n000019-fn000037-291.4348-292.3383,1,insertion,<ins>,<ins>,eh,2
n000019-fn000037-292.3383-294.8448,3,deletion,ja,2,<del>,<del>
n000019-fn000037-294.8448-295.9893,0,substitution,kwijt,5,kreet,5
n000019-fn000037-298.3748-300.2053,0,deletion,soms,4,<del>,<del>
n000019-fn000037-298.3748-300.2053,1,deletion,kon,3,<del>,<del>
n000019-fn000037-298.3748-300.2053,2,substitution,ja,2,sommige,7
n000019-fn000037-301.5516-303.2091,0,insertion,<ins>,<ins>,nummer,6
n000019-fn000037-301.5516-303.2091,1,substitution,nummertjes,10,zestien,7
n000019-fn000037-307.3771-308.8162,3,insertion,<ins>,<ins>,al,2
n000019-fn000037-308.8162-310.3408,0,substitution,de,2,die,3
n000019-fn000037-310.3408-313.3362,0,deletion,balie,5,<del>,<del>
n000019-fn000037-310.3408-313.3362,1,substitution,zien,4,ballyzeen,9
n000019-fn000037-310.3408-313.3362,2,substitution,welk,4,volk,4
n000019-fn000037-314.2898-315.4575,0,substitution,beurt,5,port,4
n000019-fn000037-315.4575-317.3911,0,substitution,alles,5,als,3
n000019-fn000037-315.4575-317.3911,1,substitution,'t,2,het,3
n000019-fn000037-322.6174-323.7436,0,substitution,beurt,5,prat,4
n000019-fn000037-324.0892-326.2373,1,substitution,ja,2,je,2
n000019-fn000037-324.0892-326.2373,4,substitution,één,3,een,3
n000019-fn000037-326.2373-328.2704,0,insertion,<ins>,<ins>,moet,4
n000019-fn000037-326.2373-328.2704,1,insertion,<ins>,<ins>,de,2
n000019-fn000037-326.2373-328.2704,2,substitution,boodschappen,12,schapen,7
n000019-fn000037-328.7610-330.5121,2,substitution,de,2,te,2
n000019-fn000037-334.8602-336.4888,2,substitution,ja,2,je,2
n000019-fn000037-336.4888-338.7434,0,substitution,weer,4,hier,4
n000019-fn000037-336.4888-338.7434,1,substitution,één,3,een,3
n000019-fn000037-347.1060-349.5045,1,deletion,g,1,<del>,<del>
n000019-fn000037-347.1060-349.5045,2,substitution,gezin,5,reizen,6
n000019-fn000037-349.5045-351.1873,0,insertion,<ins>,<ins>,en,2
n000019-fn000037-349.5045-351.1873,1,insertion,<ins>,<ins>,hij,3
n000019-fn000037-349.5045-351.1873,2,substitution,één,3,is,2
n000019-fn000037-349.5045-351.1873,3,substitution,gezin,5,een,3
n000019-fn000037-35.5725-37.8326,0,deletion,vrijer,6,<del>,<del>
n000019-fn000037-35.5725-37.8326,1,deletion,dag,3,<del>,<del>
n000019-fn000037-35.5725-37.8326,2,substitution,vrijen,6,vrijdag,7
n000019-fn000037-35.5725-37.8326,3,substitution,zij,3,vrijdag,7
n000019-fn000037-353.5855-355.9819,0,substitution,oudres,6,adres,5
n000019-fn000037-356.4768-358.8721,0,substitution,zij,3,ze,2
n000019-fn000037-360.5475-362.4069,0,substitution,rijst,5,reis,4
n000019-fn000037-360.5475-362.4069,3,substitution,family,6,familie,7
n000019-fn000037-362.6816-364.4327,1,substitution,family,6,familie,7
n000019-fn000037-37.8326-39.2927,0,substitution,meestal,7,mistaal,7
n000019-fn000037-370.0662-371.5228,0,deletion,tan,3,<del>,<del>
n000019-fn000037-370.0662-371.5228,1,substitution,tes,3,tand,4
n000019-fn000037-371.5228-374.0121,0,insertion,<ins>,<ins>,in,2
n000019-fn000037-371.5228-374.0121,1,substitution,en,2,oms,3
n000019-fn000037-371.5228-374.0121,2,substitution,ooms,4,nu,2
n000019-fn000037-371.5228-374.0121,3,substitution,neven,5,in,2
n000019-fn000037-371.5228-374.0121,4,substitution,en,2,in,2
n000019-fn000037-376.7169-379.2889,1,deletion,volal,5,<del>,<del>
n000019-fn000037-376.7169-379.2889,2,substitution,de,2,voorlaadde,10
n000019-fn000037-380.2978-382.6403,0,substitution,reltijs,7,resultaten,10
n000019-fn000037-380.2978-382.6403,2,substitution,in,2,een,3
n000019-fn000037-380.2978-382.6403,3,substitution,'t,2,uurtje,6
n000019-fn000037-382.6403-385.3895,0,substitution,gezin,5,gezen,5
n000019-fn000037-39.2927-42.0612,2,substitution,'t,2,het,3
n000019-fn000037-390.2999-391.4857,0,deletion,'t,2,<del>,<del>
n000019-fn000037-390.2999-391.4857,1,substitution,weer,4,uitver,6
n000019-fn000037-392.0060-394.3271,3,substitution,vaak,4,wakker,6
n000019-fn000037-394.9707-396.7053,0,substitution,verandert,9,verlaand,8
n000019-fn000037-396.7053-398.1768,1,substitution,'t,2,uit,3
n000019-fn000037-404.0960-405.8577,0,substitution,weer,4,waar,4
n000019-fn000037-404.0960-405.8577,1,substitution,'t,2,het,3
n000019-fn000037-405.8577-408.0123,0,substitution,lent,4,land,4
n000019-fn000037-408.7943-411.1242,0,substitution,herfest,7,herfst,6
n000019-fn000037-416.0240-417.6128,1,substitution,met,3,moet,4
n000019-fn000037-416.0240-417.6128,2,substitution,'t,2,het,3
n000019-fn000037-418.8198-421.5342,0,substitution,vaak,4,fuck,4
n000019-fn000037-418.8198-421.5342,1,substitution,anzijkere,9,onzekerheid,11
n000019-fn000037-421.5342-423.3725,0,substitution,war,3,waar,4
n000019-fn000037-427.8432-429.4518,0,insertion,<ins>,<ins>,bij,3
n000019-fn000037-427.8432-429.4518,1,substitution,bijvoorbeeld,12,voorbeelt,9
n000019-fn000037-429.4518-430.4818,0,deletion,'t,2,<del>,<del>
n000019-fn000037-429.4518-430.4818,1,substitution,kan,3,uitgang,7
n000019-fn000037-430.4818-432.8213,0,substitution,verzeen,7,verzeilen,9
n000019-fn000037-430.4818-432.8213,2,substitution,'t,2,het,3
n000019-fn000037-432.8213-434.3311,0,substitution,dooien,6,doen,4
n000019-fn000037-434.3311-435.6886,0,substitution,betekent,8,betekend,8
n000019-fn000037-438.0040-440.3846,2,substitution,iets,4,het,3
n000019-fn000037-445.4672-447.7401,0,substitution,gaan,4,hij,3
n000019-fn000037-445.4672-447.7401,1,substitution,vaak,4,was,3
n000019-fn000037-447.7401-448.7728,0,substitution,liefde,6,leefde,6
n000019-fn000037-453.7786-455.0301,0,substitution,geliefde,8,geleefde,8
n000019-fn000037-455.5819-457.3615,0,substitution,één,3,een,3
n000019-fn000037-457.3615-459.7679,1,substitution,weinge,6,weenen,6
n000019-fn000037-457.3615-459.7679,2,substitution,weinige,7,weenen,6
n000019-fn000037-459.7679-462.2535,2,substitution,gevoel,6,gewoon,6
n000019-fn000037-463.0609-465.3837,0,insertion,<ins>,<ins>,hoe,3
n000019-fn000037-463.0609-465.3837,1,insertion,<ins>,<ins>,te,2
n000019-fn000037-463.0609-465.3837,2,substitution,uitdrukken,10,drukken,7
n000019-fn000037-465.8984-467.3894,0,insertion,<ins>,<ins>,hey,3
n000019-fn000037-465.8984-467.3894,1,substitution,idee,4,doe,3
n000019-fn000037-465.8984-467.3894,3,substitution,iets,4,its,3
n000019-fn000037-467.9434-470.0054,0,deletion,grap,4,<del>,<del>
n000019-fn000037-467.9434-470.0054,1,substitution,pigs,4,grappig,7
n000019-fn000037-47.3734-49.3006,0,insertion,<ins>,<ins>,ja,2
n000019-fn000037-47.3734-49.3006,1,substitution,jaarlijks,9,lukt,4
n000019-fn000037-470.0054-472.9478,1,substitution,duisl,5,dijs,4
n000019-fn000037-476.4998-478.4728,0,insertion,<ins>,<ins>,het,3
n000019-fn000037-476.4998-478.4728,1,substitution,hetzelfde,9,zelfde,6
n000019-fn000037-478.4728-480.4856,4,substitution,vaak,4,wat,3
n000019-fn000037-480.4856-482.4504,1,substitution,die,3,de,2
n000019-fn000037-480.4856-482.4504,2,substitution,liefde,6,leeft,5
n000019-fn000037-482.4504-485.2949,0,deletion,in,2,<del>,<del>
n000019-fn000037-482.4504-485.2949,1,substitution,leids,5,een,3
n000019-fn000037-482.4504-485.2949,2,substitution,gaat,4,lichtschacht,12
n000019-fn000037-485.2949-488.2325,0,substitution,'t,2,uit,3
n000019-fn000037-485.2949-488.2325,1,substitution,antrolijk,9,aantrouwlijk,12
n000019-fn000037-490.1175-491.4719,1,substitution,woorden,7,worden,6
n000019-fn000037-491.4719-493.5263,1,deletion,muz,3,<del>,<del>
n000019-fn000037-493.5263-496.0593,0,substitution,en,2,in,2
n000019-fn000037-498.6788-500.7589,0,substitution,belangelijk,11,belangrijk,10
n000019-fn000037-500.7589-502.9994,0,substitution,takst,5,tekst,5
n000019-fn000037-504.4874-506.4569,0,deletion,oprij,5,<del>,<del>
n000019-fn000037-504.4874-506.4569,1,substitution,pe,2,opruimen,8
n000019-fn000037-506.4569-508.6492,0,insertion,<ins>,<ins>,from,4
n000019-fn000037-506.4569-508.6492,1,substitution,pruimen,7,in,2
n000019-fn000037-506.4569-508.6492,3,substitution,hard,4,hart,4
n000019-fn000037-51.5896-54.3154,4,substitution,één,3,een,3
n000019-fn000037-512.6803-514.7100,1,substitution,ja,2,je,2
n000019-fn000037-514.7100-516.9846,0,substitution,slingeles,9,slanglus,8
n000019-fn000037-521.8916-524.3034,0,deletion,één,3,<del>,<del>
n000019-fn000037-521.8916-524.3034,1,substitution,f,1,een,3
n000019-fn000037-521.8916-524.3034,3,substitution,deuk,4,duik,4
n000019-fn000037-524.3034-525.7986,1,substitution,je,2,jouw,4
n000019-fn000037-524.3034-525.7986,2,substitution,nieuw,5,nieuwe,6
n000019-fn000037-57.7524-59.8257,2,substitution,in,2,en,2
n000019-fn000037-67.1839-69.4278,0,insertion,<ins>,<ins>,heel,4
n000019-fn000037-67.1839-69.4278,1,substitution,hulbult,7,boel,4
n000019-fn000037-69.8630-70.9788,0,insertion,<ins>,<ins>,heel,4
n000019-fn000037-69.8630-70.9788,1,substitution,hulbulle,8,wel,3
n000019-fn000037-71.4956-73.6035,0,substitution,dangen,6,dagen,5
n000019-fn000037-73.6035-74.7437,0,substitution,vast,4,fast,4
n000019-fn000037-76.6438-79.5336,3,substitution,kont,4,komt,4
n000019-fn000037-76.6438-79.5336,6,substitution,de,2,die,3
n000019-fn000037-86.3021-87.5893,0,substitution,sumoge,6,smoker,6
n000019-fn000037-87.5893-89.5718,0,substitution,dingen,6,denken,6
n000019-fn000037-90.2656-91.5689,0,substitution,duidelijk,9,dutlijk,7
n000019-fn000037-95.8601-97.8874,1,substitution,ander,5,anders,6
n000022-fn000043-102.7258-104.6441,0,substitution,post,4,hoe,3
n000022-fn000043-102.7258-104.6441,2,substitution,je,2,u,1
n000022-fn000043-104.6441-105.8542,0,insertion,<ins>,<ins>,brief,5
n000022-fn000043-104.6441-105.8542,1,insertion,<ins>,<ins>,van,3
n000022-fn000043-104.6441-105.8542,2,substitution,brievenbus,10,bus,3
n000022-fn000043-105.8542-108.4772,4,substitution,'s,2,s,1
n000022-fn000043-108.4772-110.4388,6,deletion,brief,5,<del>,<del>
n000022-fn000043-110.4388-113.0459,1,substitution,nederlands,10,nederland,9
n000022-fn000043-115.7145-118.4295,0,substitution,post,4,pas,3
n000022-fn000043-115.7145-118.4295,1,substitution,die,3,de,2
n000022-fn000043-115.7145-118.4295,5,substitution,past,4,pas,3
n000022-fn000043-118.4295-119.8363,1,deletion,in,2,<del>,<del>
n000022-fn000043-122.4126-123.7534,3,deletion,in,2,<del>,<del>
n000022-fn000043-123.7534-125.8539,0,substitution,verschillend,12,verschillende,13
n000022-fn000043-123.7534-125.8539,2,substitution,en,2,in,2
n000022-fn000043-126.3219-128.9329,1,substitution,kunt,4,kan,3
n000022-fn000043-131.2020-133.6107,3,substitution,in,2,een,3
n000022-fn000043-131.2020-133.6107,4,substitution,één,3,een,3
n000022-fn000043-131.2020-133.6107,5,substitution,stad,4,staat,5
n000022-fn000043-131.2020-133.6107,7,substitution,één,3,een,3
n000022-fn000043-133.6107-136.2568,1,insertion,<ins>,<ins>,of,2
n000022-fn000043-133.6107-136.2568,2,substitution,één,3,een,3
n000022-fn000043-133.6107-136.2568,4,substitution,kleine,6,klein,5
n000022-fn000043-133.6107-136.2568,5,substitution,dorpen,6,dorp,4
n000022-fn000043-136.2568-137.4859,0,insertion,<ins>,<ins>,een,3
n000022-fn000043-136.2568-137.4859,1,substitution,ambanti,7,pannetje,8
n000022-fn000043-137.4859-139.2967,0,substitution,ampatenaren,11,amptenaren,10
n000022-fn000043-139.2967-141.4017,3,substitution,controleer,10,controle,8
n000022-fn000043-143.6810-144.9011,2,deletion,houdt,5,<del>,<del>
n000022-fn000043-146.0375-148.1395,1,substitution,zorgt,5,zorg,4
n000022-fn000043-148.1395-150.0678,0,deletion,en,2,<del>,<del>
n000022-fn000043-148.1395-150.0678,1,substitution,fiets,5,een,3
n000022-fn000043-148.1395-150.0678,2,substitution,paden,5,fietspaden,10
n000022-fn000043-150.0678-151.1245,0,substitution,ook,3,och,3
n000022-fn000043-151.1245-153.9446,0,substitution,zorgt,5,zorg,4
n000022-fn000043-153.9446-154.9946,0,substitution,pruiken,7,praat,5
n000022-fn000043-154.9946-157.6748,3,substitution,dat,3,dit,3
n000022-fn000043-154.9946-157.6748,5,insertion,<ins>,<ins>,voor,4
n000022-fn000043-154.9946-157.6748,6,insertion,<ins>,<ins>,grond,5
n000022-fn000043-154.9946-157.6748,7,substitution,volgronde,9,de,2
n000022-fn000043-154.9946-157.6748,8,substitution,groen,5,grond,5
n000022-fn000043-159.1484-160.6169,0,deletion,in,2,<del>,<del>
n000022-fn000043-161.5311-164.4843,9,deletion,balie,5,<del>,<del>
n000022-fn000043-169.5736-170.7064,0,substitution,meestal,7,mister,6
n000022-fn000043-169.5736-170.7064,2,deletion,er,2,<del>,<del>
n000022-fn000043-17.4883-19.3880,0,deletion,eh,2,<del>,<del>
n000022-fn000043-17.4883-19.3880,1,deletion,wi,2,<del>,<del>
n000022-fn000043-17.4883-19.3880,2,substitution,herhalen,8,even,4
n000022-fn000043-170.7064-173.5248,0,substitution,aller,5,alle,4
n000022-fn000043-170.7064-173.5248,3,substitution,en,2,in,2
n000022-fn000043-185.3838-187.4817,4,deletion,en,2,<del>,<del>
n000022-fn000043-187.4817-189.2645,4,substitution,balie,5,pali,4
n000022-fn000043-187.4817-189.2645,5,substitution,zien,4,zijn,4
n000022-fn000043-191.2918-192.9914,1,substitution,he,2,hij,3
n000022-fn000043-199.3071-201.5454,2,deletion,s,1,<del>,<del>
n000022-fn000043-208.2239-209.5701,3,substitution,één,3,een,3
n000022-fn000043-209.5701-211.4110,1,substitution,woord,5,worden,6
n000022-fn000043-211.4110-213.8008,0,substitution,één,3,en,2
n000022-fn000043-211.4110-213.8008,1,substitution,gezin,5,gezinslid,9
n000022-fn000043-211.4110-213.8008,2,substitution,bestaat,7,staat,5
n000022-fn000043-211.4110-213.8008,4,substitution,outers,6,auto's,6
n000022-fn000043-213.8008-215.3716,0,substitution,en,2,een,3
n000022-fn000043-215.3716-217.7843,4,substitution,apar,4,apart,5
n000022-fn000043-215.3716-217.7843,5,substitution,apara,5,apart,5
n000022-fn000043-222.6593-224.2915,0,substitution,opa's,5,omas,4
n000022-fn000043-222.6593-224.2915,2,substitution,oma's,5,omas,4
n000022-fn000043-224.2915-225.6995,2,substitution,ooms,4,oom,3
n000022-fn000043-225.6995-226.9456,0,insertion,<ins>,<ins>,nee,3
n000022-fn000043-225.6995-226.9456,1,substitution,neven,5,voor,4
n000022-fn000043-225.6995-226.9456,2,substitution,en,2,een,3
n000022-fn000043-225.6995-226.9456,3,substitution,nichten,7,neefje,6
n000022-fn000043-227.4893-229.2291,1,substitution,nederland,9,nederlands,10
n000022-fn000043-227.4893-229.2291,3,insertion,<ins>,<ins>,voor,4
n000022-fn000043-227.4893-229.2291,4,substitution,vooral,6,al,2
n000022-fn000043-229.2291-231.0803,1,deletion,re,2,<del>,<del>
n000022-fn000043-229.2291-231.0803,2,deletion,rela,4,<del>,<del>
n000022-fn000043-229.2291-231.0803,3,substitution,ties,4,relaties,8
n000022-fn000043-231.0803-233.1516,0,insertion,<ins>,<ins>,ben,3
n000022-fn000043-231.0803-233.1516,1,insertion,<ins>,<ins>,je,2
n000022-fn000043-231.0803-233.1516,2,substitution,binnen,6,een,3
n000022-fn000043-235.3767-237.9489,2,deletion,veel,4,<del>,<del>
n000022-fn000043-235.3767-237.9489,3,substitution,over,4,voor,4
n000022-fn000043-235.3767-237.9489,4,substitution,het,3,overheden,9
n000022-fn000043-237.9489-240.4894,4,substitution,verander,8,verandert,9
n000022-fn000043-240.4894-243.2468,0,substitution,en,2,in,2
n000022-fn000043-243.2468-245.2995,0,deletion,weer,4,<del>,<del>
n000022-fn000043-247.5399-250.0306,3,substitution,uitdrukkingen,13,uitdrogingen,12
